season,game_type,week,away_team,away_score,home_team,home_score,result,total,overtime,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,home_team_win,home_win_pct,home_ppg,home_opp_ppg,away_win_pct,away_ppg,away_opp_ppg
2020,REG,17,BAL,38,CIN,3,-35,41,0,-799,597,-13.5,106,-117,46.0,-109,-102,0,0.3333333333333333,20.533333333333335,25.733333333333334,0.6666666666666666,28.666666666666668,20.0
2020,REG,17,PIT,22,CLE,24,2,46,0,376,-460,10.5,-111,100,45.0,-112,101,1,0.6666666666666666,25.6,26.466666666666665,0.8,26.266666666666666,19.2
2020,REG,17,MIN,37,DET,35,-2,72,0,-161,145,-3.0,-110,-100,54.0,-112,101,0,0.3333333333333333,22.8,32.13333333333333,0.4,26.2,29.333333333333332
2020,REG,17,NYJ,14,NE,28,14,42,0,145,-161,3.0,-101,-110,41.0,-102,-109,1,0.4,19.866666666666667,22.6,0.13333333333333333,15.266666666666667,28.6
2020,REG,17,DAL,19,NYG,23,4,42,0,-121,109,-1.5,-106,-104,44.5,-109,-103,1,0.3333333333333333,17.133333333333333,22.533333333333335,0.4,25.066666666666666,30.0
2020,REG,17,ATL,27,TB,44,17,71,0,276,-323,7.5,-123,111,51.0,-100,-111,1,0.6666666666666666,29.866666666666667,21.866666666666667,0.26666666666666666,24.6,24.666666666666668
2020,REG,17,NO,33,CAR,7,-26,40,0,-250,219,-6.0,100,-110,47.0,-108,-104,0,0.3333333333333333,22.866666666666667,24.6,0.7333333333333333,29.933333333333334,22.0
2020,REG,17,GB,35,CHI,16,-19,51,0,-207,184,-4.5,-103,-107,48.5,-112,100,0,0.5333333333333333,23.733333333333334,22.333333333333332,0.8,31.6,23.533333333333335
2020,REG,17,LV,32,DEN,31,-1,63,0,-144,130,-2.5,-115,104,50.5,-103,-108,0,0.3333333333333333,19.466666666666665,27.6,0.4666666666666667,26.8,29.8
2020,REG,17,TEN,41,HOU,38,-3,79,0,-301,259,-7.0,101,-111,55.5,-113,101,0,0.26666666666666666,23.066666666666666,28.2,0.6666666666666666,30.0,26.733333333333334
2020,REG,17,JAX,14,IND,28,14,42,0,906,-1350,15.5,104,-115,48.0,-112,100,1,0.6666666666666666,28.2,23.2,0.06666666666666667,19.466666666666665,30.933333333333334
2020,REG,17,LAC,38,KC,21,-17,59,0,-282,244,-7.0,106,-117,43.0,-103,-108,0,0.9333333333333333,30.133333333333333,21.6,0.4,23.066666666666666,27.0
2020,REG,17,ARI,7,LA,18,11,25,0,113,-125,1.0,105,-116,42.0,-107,-104,1,0.6,23.6,19.266666666666666,0.5333333333333333,26.866666666666667,23.266666666666666
2020,REG,17,SEA,26,SF,23,-3,49,0,-310,266,-7.0,101,-112,45.0,-113,102,0,0.4,23.533333333333335,24.266666666666666,0.7333333333333333,28.866666666666667,23.2
2020,REG,17,WAS,20,PHI,14,-6,34,0,-283,245,-6.5,-109,-101,43.5,101,-112,0,0.26666666666666666,21.333333333333332,26.533333333333335,0.4,21.0,21.0
2021,REG,1,CHI,14,LA,34,20,48,0,324,-387,9.5,-108,-102,46.0,-107,-104,1,,,,,,
2021,REG,1,PIT,23,BUF,16,-7,39,0,232,-267,6.5,-110,-100,48.0,-114,103,0,,,,,,
2021,REG,1,PHI,32,ATL,6,-26,38,0,161,-180,3.5,-109,-101,49.0,-108,-103,0,,,,,,
2021,REG,1,DAL,29,TB,31,2,60,0,351,-425,10.0,-121,110,52.5,-108,-103,1,,,,,,
2021,REG,1,SEA,28,IND,16,-12,44,0,-146,132,-3.0,106,-117,49.0,-105,-106,0,,,,,,
2021,REG,1,BAL,27,LV,33,6,60,1,-167,149,-3.0,-116,105,50.5,-111,-100,1,,,,,,
2021,REG,1,NYJ,14,CAR,19,5,33,0,164,-184,3.5,-108,-102,44.5,-107,-104,1,,,,,,
2021,REG,1,DEN,27,NYG,13,-14,40,0,-139,125,-3.0,109,-120,41.5,-105,-106,0,,,,,,
2021,REG,1,GB,3,NO,38,35,41,0,-181,162,-4.0,103,-114,49.0,-110,-102,1,,,,,,
2021,REG,1,MIA,17,NE,16,-1,33,0,155,-173,3.5,-113,102,43.5,-114,103,0,,,,,,
2021,REG,1,CLE,29,KC,33,4,62,0,211,-241,5.5,-101,-110,54.5,-107,-105,1,,,,,,
2021,REG,1,LAC,20,WAS,16,-4,36,0,117,-129,2.5,-109,-101,45.5,-115,103,0,,,,,,
2021,REG,1,ARI,38,TEN,13,-25,51,0,131,-146,2.5,105,-116,54.0,-103,-108,0,,,,,,
2021,REG,1,MIN,24,CIN,27,3,51,1,-135,122,-3.0,109,-120,47.0,102,-114,1,,,,,,
2021,REG,1,SF,41,DET,33,-8,74,0,-415,344,-9.5,-105,-105,46.0,-103,-108,0,,,,,,
2021,REG,1,JAX,21,HOU,37,16,58,0,-172,154,-3.5,103,-113,45.5,-107,-104,1,,,,,,
2021,REG,2,NYG,29,WAS,30,1,59,0,176,-198,4.0,-103,-107,42.0,-112,100,1,0.0,16.0,20.0,0.0,13.0,27.0
2021,REG,2,NO,7,CAR,26,19,33,0,-145,131,-3.0,102,-113,45.0,-106,-105,1,1.0,19.0,14.0,1.0,38.0,3.0
2021,REG,2,CIN,17,CHI,20,3,37,0,114,-126,2.0,-105,-105,44.5,-107,-104,1,0.0,14.0,34.0,1.0,27.0,24.0
2021,REG,2,HOU,21,CLE,31,10,52,0,521,-675,13.5,-103,-107,48.5,103,-115,1,0.0,29.0,33.0,1.0,37.0,21.0
2021,REG,2,LA,27,IND,24,-3,51,0,-205,182,-4.0,-110,-100,48.0,-115,103,0,0.0,16.0,28.0,1.0,34.0,14.0
2021,REG,2,DEN,23,JAX,13,-10,36,0,-241,211,-6.0,104,-115,45.0,-107,-104,0,0.0,21.0,37.0,1.0,27.0,13.0
2021,REG,2,BUF,35,MIA,0,-35,35,0,-179,160,-3.5,103,-113,48.0,-103,-109,0,1.0,17.0,16.0,0.0,16.0,23.0
2021,REG,2,NE,25,NYJ,6,-19,31,0,-235,207,-5.5,-105,-105,43.0,102,-113,0,0.0,14.0,19.0,0.0,16.0,17.0
2021,REG,2,SF,17,PHI,11,-6,28,0,-144,130,-3.0,104,-115,49.0,-109,-102,0,1.0,32.0,6.0,1.0,41.0,33.0
2021,REG,2,LV,26,PIT,17,-9,43,0,201,-228,5.5,-109,-102,46.5,104,-116,0,1.0,23.0,16.0,1.0,33.0,27.0
2021,REG,2,MIN,33,ARI,34,1,67,0,170,-191,4.0,-111,101,51.0,-111,-101,1,1.0,38.0,13.0,0.0,24.0,27.0
2021,REG,2,ATL,25,TB,48,23,73,0,582,-772,13.5,-108,-102,52.0,-103,-108,1,1.0,31.0,29.0,0.0,6.0,32.0
2021,REG,2,DAL,20,LAC,17,-3,37,0,135,-150,3.0,-109,-101,55.0,-101,-110,0,1.0,20.0,16.0,0.0,29.0,31.0
2021,REG,2,TEN,33,SEA,30,-3,63,1,247,-286,6.5,-100,-110,53.5,-102,-109,0,1.0,28.0,16.0,0.0,13.0,38.0
2021,REG,2,KC,35,BAL,36,1,71,0,-171,153,-3.5,107,-118,53.5,-110,-101,1,0.0,27.0,33.0,1.0,33.0,29.0
2021,REG,2,DET,17,GB,35,18,52,0,400,-494,11.5,-112,102,49.5,-101,-110,1,0.0,3.0,38.0,0.0,33.0,41.0
2021,REG,3,WAS,21,BUF,43,22,64,0,281,-330,7.5,-114,103,45.5,-105,-106,1,0.5,25.5,11.5,0.5,23.0,24.5
2021,REG,3,BAL,19,DET,17,-2,36,0,-344,292,-7.5,-100,-110,51.0,-105,-106,0,0.0,25.0,38.0,0.5,31.5,34.0
2021,REG,3,ARI,31,JAX,19,-12,50,0,-360,304,-8.0,-101,-110,51.5,-104,-107,0,0.0,17.0,30.0,1.0,36.0,23.0
2021,REG,3,LAC,30,KC,24,-6,54,0,237,-273,6.5,-100,-110,55.0,-108,-103,0,0.5,34.0,32.5,0.5,18.5,18.0
2021,REG,3,NO,28,NE,13,-15,41,0,130,-144,3.0,-117,106,44.0,-114,102,0,0.5,20.5,11.5,0.5,22.5,14.5
2021,REG,3,ATL,17,NYG,14,-3,31,0,129,-143,3.0,-115,105,48.0,-110,-101,0,0.0,21.0,28.5,0.0,15.5,40.0
2021,REG,3,CIN,24,PIT,10,-14,34,0,126,-140,2.5,103,-114,42.5,-112,101,0,0.5,20.0,21.0,0.5,22.0,22.0
2021,REG,3,IND,16,TEN,25,9,41,0,175,-196,4.5,-113,103,47.0,-104,-107,1,0.5,23.0,34.0,0.0,20.0,27.5
2021,REG,3,NYJ,0,DEN,26,26,26,0,470,-597,10.5,-109,-101,42.0,-107,-104,1,1.0,25.0,13.0,0.0,10.0,22.0
2021,REG,3,MIA,28,LV,31,3,59,1,173,-194,4.0,-107,-103,45.0,-100,-111,1,1.0,29.5,22.0,0.5,8.5,25.5
2021,REG,3,TB,24,LA,34,10,58,0,-106,-104,-1.0,100,-110,55.0,-102,-109,1,1.0,30.5,19.0,1.0,39.5,27.0
2021,REG,3,SEA,17,MIN,30,13,47,0,-120,109,-2.0,-101,-109,53.5,-104,-107,1,0.0,28.5,30.5,0.5,29.0,24.5
2021,REG,3,GB,30,SF,28,-2,58,0,160,-179,3.5,-113,103,50.5,-103,-108,0,1.0,29.0,22.0,0.5,19.0,27.5
2021,REG,3,CAR,24,HOU,9,-15,33,0,-420,348,-8.0,-115,104,43.0,-101,-110,0,0.5,29.0,26.0,1.0,22.5,10.5
2021,REG,3,PHI,21,DAL,41,20,62,0,168,-189,3.5,-103,-107,51.5,-110,-101,1,0.5,24.5,24.0,0.5,21.5,11.5
2021,REG,3,CHI,6,CLE,26,20,32,0,315,-375,7.5,-102,-108,45.0,-106,-105,1,0.5,30.0,27.0,0.5,17.0,25.5
2021,REG,4,HOU,0,BUF,40,40,40,0,988,-1500,19.0,-108,-102,47.5,-106,-105,1,0.6666666666666666,31.333333333333332,14.666666666666666,0.3333333333333333,22.333333333333332,25.333333333333332
2021,REG,4,JAX,21,CIN,24,3,45,0,313,-373,7.5,105,-116,46.0,101,-113,1,0.6666666666666666,22.666666666666668,18.0,0.0,17.666666666666668,30.333333333333332
2021,REG,4,WAS,34,ATL,30,-4,64,0,-117,106,-1.0,-111,100,47.5,-114,102,0,0.3333333333333333,16.0,31.333333333333332,0.3333333333333333,22.333333333333332,30.666666666666668
2021,REG,4,DET,14,CHI,24,10,38,0,134,-148,3.0,-109,-101,42.0,-110,-101,1,0.3333333333333333,13.333333333333334,25.666666666666668,0.0,22.333333333333332,31.666666666666668
2021,REG,4,CAR,28,DAL,36,8,64,0,186,-210,4.5,-106,-104,51.5,-114,102,1,0.6666666666666666,30.0,23.0,1.0,23.0,10.0
2021,REG,4,IND,27,MIA,17,-10,44,0,130,-144,2.5,102,-113,41.5,-104,-107,0,0.3333333333333333,15.0,27.333333333333332,0.0,18.666666666666668,26.666666666666668
2021,REG,4,CLE,14,MIN,7,-7,21,0,-105,-106,-1.0,102,-113,52.0,102,-114,0,0.3333333333333333,29.0,26.0,0.6666666666666666,28.666666666666668,20.0
2021,REG,4,NYG,27,NO,21,-6,48,1,286,-337,7.5,-118,107,43.0,103,-115,0,0.6666666666666666,24.333333333333332,14.0,0.0,18.666666666666668,24.666666666666668
2021,REG,4,TEN,24,NYJ,27,3,51,1,-234,206,-5.5,-104,-106,44.5,-106,-105,1,0.0,6.666666666666667,23.333333333333332,0.6666666666666666,23.666666666666668,28.0
2021,REG,4,KC,42,PHI,30,-12,72,0,-349,296,-7.5,101,-112,53.5,-105,-106,0,0.3333333333333333,21.333333333333332,21.333333333333332,0.3333333333333333,30.666666666666668,31.666666666666668
2021,REG,4,ARI,37,LA,20,-17,57,0,178,-200,3.5,100,-111,53.5,-101,-110,0,1.0,31.666666666666668,20.666666666666668,1.0,34.333333333333336,21.666666666666668
2021,REG,4,SEA,28,SF,21,-7,49,0,120,-133,2.5,-103,-107,52.0,-108,-103,0,0.6666666666666666,28.666666666666668,24.666666666666668,0.3333333333333333,25.0,26.333333333333332
2021,REG,4,BAL,23,DEN,7,-16,30,0,107,-118,1.0,101,-111,44.0,-106,-105,0,1.0,25.333333333333332,8.666666666666666,0.6666666666666666,27.333333333333332,28.333333333333332
2021,REG,4,PIT,17,GB,27,10,44,0,239,-276,6.5,-104,-106,45.0,-103,-108,1,0.6666666666666666,22.666666666666668,27.666666666666668,0.3333333333333333,16.666666666666668,22.0
2021,REG,4,TB,19,NE,17,-2,36,0,-255,223,-6.0,-105,-105,49.5,-110,-101,0,0.3333333333333333,18.0,17.0,0.6666666666666666,34.333333333333336,29.333333333333332
2021,REG,4,LV,14,LAC,28,14,42,0,144,-161,3.0,-101,-109,52.0,-108,-103,1,0.6666666666666666,22.333333333333332,20.0,1.0,30.0,24.0
2021,REG,5,PHI,21,CAR,18,-3,39,0,126,-139,2.5,104,-114,46.0,-106,-105,0,0.75,24.25,16.5,0.25,23.5,26.5
2021,REG,5,NE,25,HOU,22,-3,47,0,-339,288,-8.0,102,-112,39.5,-112,101,0,0.25,16.75,29.0,0.25,17.75,17.5
2021,REG,5,TEN,37,JAX,19,-18,56,0,-191,170,-4.0,-100,-110,49.0,-102,-109,0,0.0,18.5,28.75,0.5,23.75,27.75
2021,REG,5,DET,17,MIN,19,2,36,0,346,-418,10.0,-110,-100,49.5,102,-113,1,0.25,23.5,23.0,0.0,20.25,29.75
2021,REG,5,DEN,19,PIT,27,8,46,0,-124,113,-2.0,-106,-104,40.0,101,-113,1,0.25,16.75,23.25,0.75,20.75,12.25
2021,REG,5,MIA,17,TB,45,28,62,0,448,-564,11.0,-100,-110,48.0,-104,-107,1,0.75,30.5,26.25,0.25,15.5,27.25
2021,REG,5,NYJ,20,ATL,27,7,47,0,138,-153,3.0,-107,-103,45.5,102,-113,1,0.25,19.5,32.0,0.25,11.75,23.5
2021,REG,5,LA,26,SEA,17,-9,43,0,-135,122,-2.5,-116,105,53.5,-106,-105,0,0.5,25.75,25.0,0.75,28.75,24.75
2021,REG,5,GB,25,CIN,22,-3,47,1,-123,111,-2.0,-104,-106,50.0,-108,-104,0,0.75,23.0,18.75,0.75,23.75,25.0
2021,REG,5,NO,33,WAS,22,-11,55,0,-130,117,-2.5,-106,-104,43.5,-101,-110,0,0.5,25.25,30.5,0.5,23.5,17.25
2021,REG,5,CLE,42,LAC,47,5,89,0,117,-129,2.5,-106,-104,46.5,102,-114,1,0.75,23.75,18.5,0.75,25.0,16.75
2021,REG,5,CHI,20,LV,9,-11,29,0,215,-245,5.5,-102,-108,46.0,-111,-101,0,0.75,26.0,25.0,0.5,16.0,22.75
2021,REG,5,SF,10,ARI,17,7,27,0,231,-266,6.0,-110,-100,48.5,-105,-106,1,1.0,35.0,21.25,0.5,26.75,25.5
2021,REG,5,NYG,20,DAL,44,24,64,0,285,-335,7.5,-112,102,53.0,104,-116,1,0.75,31.5,24.25,0.25,20.75,23.75
2021,REG,5,BUF,38,KC,20,-18,58,0,121,-134,2.5,-101,-109,57.0,103,-114,0,0.5,33.5,31.25,0.75,33.5,11.0
2021,REG,5,IND,25,BAL,31,6,56,1,301,-356,7.5,-105,-105,46.5,-103,-108,1,0.75,26.25,23.0,0.25,20.75,24.25
2021,REG,6,KC,31,WAS,13,-18,44,0,-255,223,-6.0,-105,-105,54.0,-106,-105,0,0.4,24.6,31.0,0.4,30.8,32.6
2021,REG,6,LV,34,DEN,24,-10,58,0,182,-205,5.0,-111,101,45.5,-111,-100,0,0.6,20.4,15.2,0.6,22.6,24.0
2021,REG,6,TB,28,PHI,22,-6,50,0,-274,238,-7.0,103,-114,53.0,-107,-104,0,0.4,23.0,24.8,0.8,33.4,24.4
2021,REG,6,MIA,20,JAX,23,3,43,0,-122,110,-2.5,104,-115,47.5,-107,-105,1,0.0,18.6,30.4,0.2,15.8,30.8
2021,REG,6,LAC,6,BAL,34,28,40,0,149,-166,3.0,106,-116,50.5,105,-117,1,0.8,27.2,23.4,0.8,28.4,23.2
2021,REG,6,MIN,34,CAR,28,-6,62,1,-134,121,-2.5,-110,-100,45.5,-110,-101,0,0.6,23.0,17.4,0.4,22.6,21.8
2021,REG,6,GB,24,CHI,14,-10,38,0,-228,201,-5.5,-106,-104,44.0,-105,-106,0,0.6,16.8,20.0,0.8,24.0,24.4
2021,REG,6,CIN,34,DET,11,-23,45,0,-192,171,-3.5,-110,-100,46.5,-110,-101,0,0.0,19.6,27.6,0.6,22.8,20.0
2021,REG,6,HOU,3,IND,31,28,34,0,363,-442,10.5,-117,106,43.5,-111,-100,1,0.2,21.6,25.6,0.2,17.8,28.2
2021,REG,6,LA,38,NYG,11,-27,49,0,-328,280,-7.5,107,-118,49.5,-113,101,0,0.2,20.6,27.8,0.8,28.2,23.2
2021,REG,6,DAL,35,NE,29,-6,64,1,-189,169,-3.5,-108,-102,50.5,-106,-105,0,0.4,19.2,18.4,0.8,34.0,23.4
2021,REG,6,SEA,20,PIT,23,3,43,1,189,-213,5.5,-104,-106,43.0,-104,-107,1,0.4,18.8,22.4,0.4,24.0,25.2
2021,REG,6,BUF,31,TEN,34,3,65,0,-239,210,-6.0,-102,-108,53.5,-113,101,1,0.6,26.4,26.0,0.8,34.4,12.8
2021,REG,6,ARI,37,CLE,14,-23,51,0,129,-143,3.0,-117,106,48.0,102,-114,0,0.6,28.4,22.8,1.0,31.4,19.0
2021,REG,7,DEN,14,CLE,17,3,31,0,110,-121,2.0,-107,-103,40.5,-106,-105,1,0.5,26.0,25.166666666666668,0.5,21.0,18.333333333333332
2021,REG,7,CIN,41,BAL,17,-24,58,0,236,-272,6.5,-109,-101,45.5,-102,-109,0,0.8333333333333334,28.333333333333332,20.5,0.6666666666666666,24.666666666666668,18.5
2021,REG,7,WAS,10,GB,24,14,34,0,331,-397,8.5,-105,-105,48.0,-117,105,1,0.8333333333333334,24.0,22.666666666666668,0.3333333333333333,22.666666666666668,31.0
2021,REG,7,ATL,30,MIA,28,-2,58,0,-129,117,-1.5,-113,103,48.5,-113,101,0,0.16666666666666666,16.5,29.5,0.4,21.0,29.6
2021,REG,7,NYJ,13,NE,54,41,67,0,261,-303,7.0,-108,-102,43.0,-112,100,1,0.3333333333333333,20.833333333333332,21.166666666666668,0.2,13.4,24.2
2021,REG,7,CAR,3,NYG,25,22,28,0,-154,139,-3.0,-103,-107,42.5,-105,-106,1,0.16666666666666666,19.0,29.5,0.5,23.833333333333332,20.166666666666668
2021,REG,7,KC,3,TEN,27,24,30,0,-209,185,-4.0,-110,-100,57.5,-111,-101,1,0.6666666666666666,27.666666666666668,26.833333333333332,0.5,30.833333333333332,29.333333333333332
2021,REG,7,DET,19,LA,28,9,47,0,860,-1256,17.0,-116,105,51.0,-110,-101,1,0.8333333333333334,29.833333333333332,21.166666666666668,0.0,18.166666666666668,28.666666666666668
2021,REG,7,NO,13,SEA,10,-3,23,0,-237,208,-6.0,-104,-106,42.0,-102,-109,0,0.3333333333333333,23.333333333333332,24.833333333333332,0.6,25.4,18.2
2021,REG,7,PHI,22,LV,33,11,55,0,-102,-108,1.0,-109,-101,48.0,-106,-105,1,0.6666666666666666,24.5,24.0,0.3333333333333333,22.833333333333332,25.333333333333332
2021,REG,7,HOU,5,ARI,31,26,36,0,1119,-1766,20.5,-111,100,47.0,101,-112,1,1.0,32.333333333333336,18.166666666666668,0.16666666666666666,15.333333333333334,28.666666666666668
2021,REG,7,CHI,3,TB,38,35,41,0,501,-644,12.5,-114,103,47.0,-110,-101,1,0.8333333333333334,32.5,24.0,0.5,16.333333333333332,20.666666666666668
2021,REG,7,IND,30,SF,18,-12,48,0,152,-169,3.5,-117,106,41.5,-102,-110,0,0.4,23.4,23.8,0.3333333333333333,23.166666666666668,21.833333333333332
2021,REG,8,JAX,7,SEA,31,24,38,0,171,-192,4.0,-105,-105,44.0,-101,-111,1,0.2857142857142857,21.428571428571427,23.142857142857142,0.16666666666666666,19.333333333333332,28.666666666666668
2021,REG,8,NE,27,LAC,24,-3,51,0,163,-183,3.5,-101,-109,50.5,-106,-105,0,0.6666666666666666,24.666666666666668,25.0,0.42857142857142855,25.571428571428573,20.0
2021,REG,8,CIN,31,NYJ,34,3,65,0,-510,411,-11.5,-105,-105,43.5,-109,-102,1,0.16666666666666666,13.333333333333334,29.166666666666668,0.7142857142857143,27.0,18.285714285714285
2021,REG,8,TEN,34,IND,31,-3,65,1,144,-160,3.0,-102,-108,51.0,-112,101,0,0.42857142857142855,24.142857142857142,21.285714285714285,0.7142857142857143,27.571428571428573,23.428571428571427
2021,REG,8,LA,38,HOU,22,-16,60,0,-1010,724,-17.0,107,-118,47.0,-108,-103,0,0.14285714285714285,13.857142857142858,29.0,0.8571428571428571,29.571428571428573,20.857142857142858
2021,REG,8,PHI,44,DET,6,-38,50,0,-168,151,-3.0,-116,105,48.5,-110,-101,0,0.0,18.285714285714285,28.571428571428573,0.2857142857142857,22.714285714285715,26.428571428571427
2021,REG,8,PIT,15,CLE,10,-5,25,0,196,-222,5.5,-108,-102,43.0,-105,-106,0,0.5714285714285714,24.714285714285715,23.571428571428573,0.5,19.5,22.0
2021,REG,8,SF,33,CHI,22,-11,55,0,-210,186,-4.5,-103,-107,40.0,102,-114,0,0.42857142857142855,14.428571428571429,23.142857142857142,0.3333333333333333,22.5,24.833333333333332
2021,REG,8,MIA,11,BUF,26,15,37,0,709,-983,15.0,-108,-102,48.5,-103,-108,1,0.6666666666666666,33.833333333333336,16.333333333333332,0.14285714285714285,18.142857142857142,29.571428571428573
2021,REG,8,CAR,19,ATL,13,-6,32,0,117,-129,2.5,-109,-101,47.0,-111,100,0,0.5,22.5,29.333333333333332,0.42857142857142855,20.857142857142858,20.857142857142858
2021,REG,8,GB,24,ARI,21,-3,45,0,242,-279,6.5,-104,-106,51.0,-105,-106,0,1.0,32.142857142857146,16.285714285714285,0.8571428571428571,24.0,20.857142857142858
2021,REG,8,WAS,10,DEN,17,7,27,0,170,-191,4.0,-108,-102,45.0,-116,104,1,0.42857142857142855,20.0,18.142857142857142,0.2857142857142857,20.857142857142858,30.0
2021,REG,8,TB,27,NO,36,9,63,0,-188,168,-4.0,-101,-109,48.5,-109,-102,1,0.6666666666666666,23.333333333333332,16.833333333333332,0.8571428571428571,33.285714285714285,21.0
2021,REG,8,DAL,20,MIN,16,-4,36,0,193,-219,4.5,-109,-101,49.5,-110,-101,0,0.5,24.5,22.833333333333332,0.8333333333333334,34.166666666666664,24.333333333333332
2021,REG,8,NYG,17,KC,20,3,37,0,425,-530,10.5,-107,-103,53.0,-101,-110,1,0.42857142857142855,26.857142857142858,29.0,0.2857142857142857,19.857142857142858,25.714285714285715
2021,REG,9,HOU,9,MIA,17,8,26,0,166,-185,4.0,-112,101,45.0,-109,-102,1,0.125,17.25,29.125,0.125,14.875,30.125
2021,REG,9,BUF,6,JAX,9,3,15,0,-1101,776,-14.5,-120,109,48.0,-103,-108,1,0.14285714285714285,17.571428571428573,29.0,0.7142857142857143,32.714285714285715,15.571428571428571
2021,REG,9,DEN,30,DAL,16,-14,46,0,378,-462,10.5,-107,-103,50.0,-103,-108,0,0.8571428571428571,32.142857142857146,23.142857142857142,0.5,19.625,17.125
2021,REG,9,CLE,41,CIN,16,-25,57,0,117,-129,2.5,-105,-105,47.5,-106,-105,0,0.625,27.5,20.25,0.5,22.875,22.5
2021,REG,9,NE,24,CAR,6,-18,30,0,-176,157,-3.5,-101,-109,41.5,100,-111,0,0.5,20.625,19.875,0.5,25.75,20.5
2021,REG,9,MIN,31,BAL,34,3,65,1,262,-305,7.5,-117,106,51.0,-109,-102,1,0.7142857142857143,26.714285714285715,23.428571428571427,0.42857142857142855,23.285714285714285,22.428571428571427
2021,REG,9,NYJ,30,IND,45,15,75,0,410,-509,10.5,-108,-102,46.0,-111,-101,1,0.375,25.0,22.875,0.2857142857142857,16.285714285714285,29.428571428571427
2021,REG,9,ATL,27,NO,25,-2,52,0,240,-277,7.0,-117,106,43.0,-101,-110,0,0.7142857142857143,25.142857142857142,18.285714285714285,0.42857142857142855,21.142857142857142,27.857142857142858
2021,REG,9,CHI,27,PIT,29,2,56,0,263,-306,7.0,-109,-101,40.0,-103,-108,1,0.5714285714285714,18.857142857142858,20.285714285714285,0.375,15.375,24.375
2021,REG,9,TEN,28,LA,16,-12,44,0,296,-350,7.0,103,-114,53.5,-111,-100,0,0.875,30.625,21.0,0.75,28.375,24.375
2021,REG,9,ARI,31,SF,17,-14,48,0,207,-235,5.5,-105,-105,44.5,-109,-102,0,0.42857142857142855,24.0,24.428571428571427,0.875,30.75,17.25
2021,REG,9,GB,7,KC,13,6,20,0,275,-322,7.0,-107,-104,48.0,-102,-109,1,0.5,26.0,27.5,0.875,24.0,20.875
2021,REG,9,LAC,27,PHI,24,-3,51,0,-106,-104,-1.0,-101,-110,49.5,-105,-106,0,0.375,25.375,23.875,0.5714285714285714,24.571428571428573,25.285714285714285
2021,REG,9,LV,16,NYG,23,7,39,0,-152,137,-3.0,-102,-108,47.0,-108,-103,1,0.25,19.5,25.0,0.7142857142857143,25.714285714285715,23.714285714285715
2021,REG,10,CLE,7,NE,45,38,52,0,119,-132,2.5,-104,-106,45.5,-108,-103,1,0.5555555555555556,25.555555555555557,18.88888888888889,0.5555555555555556,24.88888888888889,21.77777777777778
2021,REG,10,PHI,30,DEN,13,-17,43,0,101,-111,1.0,-108,-102,44.5,-103,-108,0,0.5555555555555556,20.77777777777778,17.0,0.3333333333333333,25.22222222222222,24.22222222222222
2021,REG,10,LA,10,SF,31,21,41,0,-177,158,-3.5,-100,-110,50.0,-110,-102,1,0.375,23.125,25.25,0.7777777777777778,29.0,21.77777777777778
2021,REG,10,KC,41,LV,14,-27,55,0,-147,133,-2.5,-123,111,53.5,-108,-103,0,0.625,24.5,23.625,0.5555555555555556,24.555555555555557,25.22222222222222
2021,REG,10,SEA,0,GB,17,17,17,0,151,-168,3.0,104,-115,49.5,-117,105,1,0.7777777777777778,22.11111111111111,20.0,0.375,22.625,21.125
2021,REG,10,MIN,27,LAC,20,-7,47,0,160,-179,3.0,111,-123,53.5,-104,-107,0,0.625,24.875,25.125,0.375,24.25,23.875
2021,REG,10,CAR,34,ARI,10,-24,44,0,280,-329,7.0,-103,-107,42.0,-113,101,0,0.8888888888888888,30.77777777777778,17.22222222222222,0.4444444444444444,19.0,20.333333333333332
2021,REG,10,TB,19,WAS,29,10,48,0,-435,359,-10.0,106,-117,51.0,-109,-102,1,0.25,19.5,28.375,0.75,32.5,22.875
2021,REG,10,NO,21,TEN,23,2,44,0,133,-147,3.0,-114,103,44.0,-109,-102,1,0.7777777777777778,28.333333333333332,23.444444444444443,0.625,25.125,19.375
2021,REG,10,DET,16,PIT,16,0,32,1,303,-359,9.0,-121,110,43.0,-114,102,0,0.625,20.125,21.125,0.0,16.75,30.5
2021,REG,10,BUF,45,NYJ,17,-28,62,0,-685,527,-13.0,101,-111,47.0,104,-116,0,0.25,18.0,31.375,0.625,29.375,14.75
2021,REG,10,JAX,17,IND,23,6,40,0,358,-434,10.5,-115,104,47.5,-108,-103,1,0.4444444444444444,27.22222222222222,23.666666666666668,0.25,16.5,26.125
2021,REG,10,ATL,3,DAL,43,40,46,0,328,-392,8.0,-105,-105,55.0,-108,-103,1,0.75,30.125,24.0,0.5,21.875,27.5
2021,REG,10,BAL,10,MIA,22,12,32,0,-390,326,-8.5,-106,-104,46.5,-106,-105,1,0.2222222222222222,17.22222222222222,26.88888888888889,0.75,27.625,24.375
2021,REG,11,SF,30,JAX,10,-20,40,0,-281,243,-6.5,-106,-104,45.0,-103,-108,0,0.2222222222222222,16.555555555555557,25.77777777777778,0.4444444444444444,24.0,23.555555555555557
